,商品采价地区名称,商品主键,商品采价日期,商品采价地区编码,商品价格,商品销量,销售额
430,丽水市,蒜苔,2017-12,331100,13.33,1971,8750.5
431,丽水市,蒜苔,2018-01,331100,12.51,1609,6709.53
432,丽水市,蒜苔,2018-02,331100,14.0,1455,6691.18
433,丽水市,蒜苔,2018-03,331100,11.83,1510,6366.78
434,丽水市,蒜苔,2018-04,331100,11.49,1179,4515.57
435,丽水市,蒜苔,2018-05,331100,11.66,1448,5571.51
436,丽水市,蒜苔,2018-06,331100,11.0,1747,6450.0
437,丽水市,蒜苔,2018-07,331100,11.84,955,3960.47
438,丽水市,蒜苔,2018-08,331100,12.99,1761,7747.13
439,丽水市,蒜苔,2018-09,331100,14.49,1127,5443.41
440,丽水市,蒜苔,2018-10,331100,18.17,1201,7345.74
441,丽水市,蒜苔,2018-11,331100,16.5,1185,6777.690000000001
442,丽水市,蒜苔,2018-12,331100,14.83,1516,7453.52
443,丽水市,蒜苔,2019-01,331100,15.0,1027,5243.289999999999
444,丽水市,蒜苔,2019-02,331100,16.5,1136,6087.18
445,丽水市,蒜苔,2019-03,331100,11.67,1668,9725.85
446,丽水市,芹菜,2016-12,331100,100.84,1857,93603.59
447,丽水市,芹菜,2017-01,331100,153.81,1367,70086.09
448,丽水市,芹菜,2017-02,331100,160.47,636,34725.6
449,丽水市,芹菜,2017-03,331100,218.4,2321,126726.6
450,丽水市,芹菜,2017-04,331100,327.6,3218,175702.8
451,丽水市,芹菜,2017-05,331100,218.4,1456,79497.6
452,丽水市,芹菜,2017-06,331100,163.8,1633,89161.80000000002
453,丽水市,芹菜,2017-07,331100,163.8,2398,130930.8
454,丽水市,芹菜,2017-08,331100,163.8,2524,137810.4
455,丽水市,芹菜,2017-09,331100,163.8,190,10374.0
456,丽水市,芹菜,2017-10,331100,163.8,1883,102811.80000000002
457,丽水市,芹菜,2017-11,331100,163.8,1061,57930.6
458,丽水市,芹菜,2017-12,331100,163.8,1131,61752.60000000001
459,丽水市,芹菜,2018-01,331100,163.8,1225,66885.0
460,丽水市,芹菜,2018-02,331100,163.8,2277,124324.2
461,丽水市,芹菜,2018-03,331100,163.8,797,43516.2
462,丽水市,芹菜,2018-04,331100,163.8,2452,133879.2
463,丽水市,芹菜,2018-05,331100,163.8,1137,62080.2
464,丽水市,芹菜,2018-06,331100,163.8,1738,94894.8
465,丽水市,芹菜,2018-07,331100,163.8,1815,99099.0
466,丽水市,芹菜,2018-08,331100,163.8,1920,104832.0
467,丽水市,芹菜,2018-09,331100,163.8,1219,66557.4
468,丽水市,芹菜,2018-10,331100,163.8,2288,124924.8
469,丽水市,芹菜,2018-11,331100,163.8,877,47884.2
470,丽水市,芹菜,2018-12,331100,163.8,1562,85285.20000000001
471,丽水市,芹菜,2019-01,331100,163.8,930,50778.0
472,丽水市,芹菜,2019-02,331100,163.8,1297,70816.20000000001
473,丽水市,芹菜,2019-03,331100,109.2,264,14414.4
474,丽水市,红薯,2016-12,331100,9.34,1381,6449.27
475,丽水市,红薯,2017-01,331100,13.77,1237,5633.13
476,丽水市,红薯,2017-02,331100,13.33,1710,7562.91
477,丽水市,红薯,2017-03,331100,17.009999999999998,2201,9338.419999999998
478,丽水市,红薯,2017-04,331100,25.4,2973,12598.41
479,丽水市,红薯,2017-05,331100,15.92,2087,8424.61
480,丽水市,红薯,2017-06,331100,12.5,547,2400.0
481,丽水市,红薯,2017-07,331100,11.49,1239,4745.37
482,丽水市,红薯,2017-08,331100,14.03,2582,12000.86
483,丽水市,红薯,2017-09,331100,16.259999999999998,1072,5729.42
484,丽水市,红薯,2017-10,331100,16.57,835,4594.95
485,丽水市,红薯,2017-11,331100,15.67,1885,9854.41
486,丽水市,红薯,2017-12,331100,16.33,2245,12183.45
487,丽水市,红薯,2018-01,331100,16.73,1814,10084.06
488,丽水市,红薯,2018-02,331100,17.23,1825,10408.17
489,丽水市,红薯,2018-03,331100,16.19,1259,6828.87
490,丽水市,红薯,2018-04,331100,14.2,2226,10646.03
491,丽水市,红薯,2018-05,331100,14.27,1171,5530.45
492,丽水市,红薯,2018-06,331100,14.66,1241,6070.94
493,丽水市,红薯,2018-07,331100,14.4,516,2476.8
494,丽水市,红薯,2018-08,331100,16.43,1089,5974.22
495,丽水市,红薯,2018-09,331100,18.0,1766,10596.0
496,丽水市,红薯,2018-10,331100,17.46,1206,6963.15
497,丽水市,红薯,2018-11,331100,16.7,942,5261.3
498,丽水市,红薯,2018-12,331100,16.5,1513,8321.5
499,丽水市,红薯,2019-01,331100,16.36,1039,5662.28
500,丽水市,红薯,2019-02,331100,15.93,954,5082.0
501,丽水市,红薯,2019-03,331100,10.2,1425,7292.15
502,丽水市,大蒜,2016-12,331100,8.5,183,669.0
503,丽水市,大蒜,2017-01,331100,8.5,1812,4906.33
504,丽水市,大蒜,2017-02,331100,7.5,1369,3422.5
505,丽水市,大蒜,2017-03,331100,10.66,2007,5427.36
506,丽水市,大蒜,2017-04,331100,18.66,2750,8590.14
507,丽水市,大蒜,2017-05,331100,12.68,1642,5205.14
508,丽水市,大蒜,2017-06,331100,11.01,939,3348.13
509,丽水市,大蒜,2017-07,331100,13.5,1520,6905.45
510,丽水市,大蒜,2017-08,331100,13.5,1580,6947.6
511,丽水市,大蒜,2017-09,331100,13.0,1071,4654.57
512,丽水市,大蒜,2017-10,331100,11.83,929,3651.74
513,丽水市,大蒜,2017-11,331100,10.5,1651,5416.41
514,丽水市,大蒜,2017-12,331100,9.5,2028,6384.98
515,丽水市,大蒜,2018-01,331100,9.5,1722,5589.4000000000015
516,丽水市,大蒜,2018-02,331100,14.5,456,1897.68
517,丽水市,大蒜,2018-03,331100,12.17,1545,6251.91
518,丽水市,大蒜,2018-04,331100,10.84,1704,6174.1
519,丽水市,大蒜,2018-05,331100,10.5,1843,6448.12
520,丽水市,大蒜,2018-06,331100,12.83,1583,6788.82
521,丽水市,大蒜,2018-07,331100,13.5,626,2535.75
522,丽水市,大蒜,2018-08,331100,15.16,1415,7170.57
523,丽水市,大蒜,2018-09,331100,16.66,920,5288.9000000000015
524,丽水市,大蒜,2018-10,331100,18.17,1816,11087.23
525,丽水市,大蒜,2018-11,331100,7.83,1269,3235.15
526,丽水市,大蒜,2018-12,331100,7.0,1411,3016.2000000000007
527,丽水市,大蒜,2019-01,331100,10.0,317,1025.94
528,丽水市,大蒜,2019-02,331100,10.33,565,1905.25
529,丽水市,大蒜,2019-03,331100,7.67,1088,4301.12
530,丽水市,生姜,2016-12,331100,30.66,1667,25555.11
531,丽水市,生姜,2017-01,331100,46.33,1355,21039.39
532,丽水市,生姜,2017-02,331100,45.66,2629,40010.85
533,丽水市,生姜,2017-03,331100,57.66,1895,26804.55
534,丽水市,生姜,2017-04,331100,82.68,2473,33984.44
535,丽水市,生姜,2017-05,331100,54.34,1890,25770.0
536,丽水市,生姜,2017-06,331100,40.67,1604,21809.72
537,丽水市,生姜,2017-07,331100,39.99,1681,22407.73
538,丽水市,生姜,2017-08,331100,39.99,917,12223.61
539,丽水市,生姜,2017-09,331100,39.99,1901,25340.33
540,丽水市,生姜,2017-10,331100,39.99,1847,24620.51
541,丽水市,生姜,2017-11,331100,39.0,689,8957.0
542,丽水市,生姜,2017-12,331100,39.0,2156,28028.0
543,丽水市,生姜,2018-01,331100,39.83,764,10172.92
544,丽水市,生姜,2018-02,331100,42.34,953,13322.72
545,丽水市,生姜,2018-03,331100,39.0,1884,23573.95
546,丽水市,生姜,2018-04,331100,35.33,722,8548.06
547,丽水市,生姜,2018-05,331100,33.33,1833,20477.49
548,丽水市,生姜,2018-06,331100,33.0,2006,22066.0
549,丽水市,生姜,2018-07,331100,33.16,1141,12538.19
550,丽水市,生姜,2018-08,331100,34.66,934,10870.11
551,丽水市,生姜,2018-09,331100,43.67,1812,28080.08
552,丽水市,生姜,2018-10,331100,50.01000000000001,1691,28188.97
553,丽水市,生姜,2018-11,331100,49.01000000000001,926,14760.42
554,丽水市,生姜,2018-12,331100,47.34,1074,16879.41
555,丽水市,生姜,2019-01,331100,48.0,2328,37248.0
556,丽水市,生姜,2019-02,331100,48.0,1578,25248.0
557,丽水市,生姜,2019-03,331100,28.66,413,5583.29
558,丽水市,白菜,2016-12,331100,31.34,674,10561.58
559,丽水市,白菜,2017-01,331100,49.0,1560,25628.22
560,丽水市,白菜,2017-02,331100,47.33,2317,36351.07
561,丽水市,白菜,2017-03,331100,59.51,2442,36085.07
562,丽水市,白菜,2017-04,331100,86.66,2620,37832.14
563,丽水市,白菜,2017-05,331100,56.68,1527,21637.59
564,丽水市,白菜,2017-06,331100,42.0,1193,16702.0
565,丽水市,白菜,2017-07,331100,42.0,1868,26152.0
566,丽水市,白菜,2017-08,331100,42.34,2047,28863.19
567,丽水市,白菜,2017-09,331100,42.34,573,8104.45
568,丽水市,白菜,2017-10,331100,42.0,1974,27636.0
569,丽水市,白菜,2017-11,331100,42.0,2455,34370.0
570,丽水市,白菜,2017-12,331100,42.0,567,7938.0
571,丽水市,白菜,2018-01,331100,42.51,1101,15601.17
572,丽水市,白菜,2018-02,331100,44.67,1773,26679.39
573,丽水市,白菜,2018-03,331100,40.33,1218,16144.0
574,丽水市,白菜,2018-04,331100,36.01,1974,23969.58
575,丽水市,白菜,2018-05,331100,35.5,2235,26335.76
576,丽水市,白菜,2018-06,331100,35.01,767,8950.89
577,丽水市,白菜,2018-07,331100,36.01,1348,15732.16
578,丽水市,白菜,2018-08,331100,38.83,1164,15042.92
579,丽水市,白菜,2018-09,331100,48.33,1269,20231.31
580,丽水市,白菜,2018-10,331100,56.34,2670,50177.25
581,丽水市,白菜,2018-11,331100,54.0,1114,20160.18
582,丽水市,白菜,2018-12,331100,51.5,2706,46510.68
583,丽水市,白菜,2019-01,331100,50.33,1858,31031.08
584,丽水市,白菜,2019-02,331100,51.0,1372,23673.07
585,丽水市,白菜,2019-03,331100,31.16,970,14817.1
586,丽水市,青椒,2016-12,331100,4.86,1266,3076.38
587,丽水市,青椒,2017-01,331100,7.290000000000001,1831,4449.33
588,丽水市,青椒,2017-02,331100,7.290000000000001,2195,5333.85
589,丽水市,青椒,2017-03,331100,9.72,2440,5929.200000000002
590,丽水市,青椒,2017-04,331100,15.6,2484,6458.4000000000015
591,丽水市,青椒,2017-05,331100,10.4,2511,6528.6
592,丽水市,青椒,2017-06,331100,7.800000000000002,1354,3520.4000000000005
593,丽水市,青椒,2017-07,331100,7.800000000000002,1987,5166.2
594,丽水市,青椒,2017-08,331100,7.800000000000002,2200,5720.0
595,丽水市,青椒,2017-09,331100,7.800000000000002,387,1006.2
596,丽水市,青椒,2017-10,331100,7.800000000000002,1174,3052.4
597,丽水市,青椒,2017-11,331100,7.800000000000002,1493,3881.8
598,丽水市,青椒,2017-12,331100,7.800000000000002,1688,4388.8
599,丽水市,青椒,2018-01,331100,7.800000000000002,2072,5387.2
600,丽水市,青椒,2018-02,331100,7.800000000000002,1242,3229.2
601,丽水市,青椒,2018-03,331100,8.46,1061,2879.71
602,丽水市,青椒,2018-04,331100,8.790000000000001,1850,5420.5
603,丽水市,青椒,2018-05,331100,8.790000000000001,2166,6346.38
604,丽水市,青椒,2018-06,331100,8.790000000000001,1340,3926.2
605,丽水市,青椒,2018-07,331100,8.790000000000001,1466,4295.38
606,丽水市,青椒,2018-08,331100,8.790000000000001,888,2601.84
607,丽水市,青椒,2018-09,331100,8.790000000000001,894,2619.42
608,丽水市,青椒,2018-10,331100,8.790000000000001,1546,4529.780000000002
609,丽水市,青椒,2018-11,331100,8.790000000000001,1360,3984.8
610,丽水市,青椒,2018-12,331100,8.790000000000001,1213,3554.09
611,丽水市,青椒,2019-01,331100,8.790000000000001,2231,6536.83
612,丽水市,青椒,2019-02,331100,8.790000000000001,1028,3012.0400000000004
613,丽水市,青椒,2019-03,331100,5.86,984,2883.120000000001
614,丽水市,土豆,2016-12,331100,168.0,922,77448.0
615,丽水市,土豆,2017-01,331100,252.0,1804,151536.0
616,丽水市,土豆,2017-02,331100,252.0,1004,84336.0
617,丽水市,土豆,2017-03,331100,336.0,1811,152124.0
618,丽水市,土豆,2017-04,331100,504.0,2309,193956.0
619,丽水市,土豆,2017-05,331100,336.0,2789,234276.0
620,丽水市,土豆,2017-06,331100,252.0,1598,134232.0
621,丽水市,土豆,2017-07,331100,252.0,691,58044.0
622,丽水市,土豆,2017-08,331100,252.0,884,74256.0
623,丽水市,土豆,2017-09,331100,252.0,1611,135324.0
624,丽水市,土豆,2017-10,331100,252.0,1394,117096.0
625,丽水市,土豆,2017-11,331100,252.0,2302,193368.0
626,丽水市,土豆,2017-12,331100,252.0,985,82740.0
627,丽水市,土豆,2018-01,331100,252.0,1730,145320.0
628,丽水市,土豆,2018-02,331100,252.0,1908,160272.0
629,丽水市,土豆,2018-03,331100,252.0,1637,137508.0
630,丽水市,土豆,2018-04,331100,252.0,2381,200004.0
631,丽水市,土豆,2018-05,331100,252.0,1654,138936.0
632,丽水市,土豆,2018-06,331100,252.0,1651,138684.0
633,丽水市,土豆,2018-07,331100,252.0,1209,101556.0
634,丽水市,土豆,2018-08,331100,252.0,480,40320.0
635,丽水市,土豆,2018-09,331100,252.0,1855,155820.0
636,丽水市,土豆,2018-10,331100,252.0,1812,152208.0
637,丽水市,土豆,2018-11,331100,252.0,1537,129108.0
638,丽水市,土豆,2018-12,331100,252.0,851,71484.0
639,丽水市,土豆,2019-01,331100,252.0,581,48804.0
640,丽水市,土豆,2019-02,331100,252.0,645,54180.0
641,丽水市,土豆,2019-03,331100,168.0,1138,95592.0
642,丽水市,南瓜,2016-12,331100,41.34,1282,26498.94
643,丽水市,南瓜,2017-01,331100,63.67,1889,40881.290000000015
644,丽水市,南瓜,2017-02,331100,60.66,1545,31302.93
645,丽水市,南瓜,2017-03,331100,78.0,2032,39434.28
646,丽水市,南瓜,2017-04,331100,116.66,3167,61564.91
647,丽水市,南瓜,2017-05,331100,76.33,1596,30408.48
648,丽水市,南瓜,2017-06,331100,56.67,1863,35217.15
649,丽水市,南瓜,2017-07,331100,57.0,890,16910.0
650,丽水市,南瓜,2017-08,331100,58.0,1180,22772.88
651,丽水市,南瓜,2017-09,331100,57.99,1822,35219.259999999995
652,丽水市,南瓜,2017-10,331100,57.99,2326,44961.58
653,丽水市,南瓜,2017-11,331100,58.33,1333,25902.89
654,丽水市,南瓜,2017-12,331100,59.01000000000001,1020,20063.4
655,丽水市,南瓜,2018-01,331100,57.0,733,13886.74
656,丽水市,南瓜,2018-02,331100,59.0,1263,24946.0
657,丽水市,南瓜,2018-03,331100,55.34,1074,20201.29
658,丽水市,南瓜,2018-04,331100,50.33,1599,26711.99
659,丽水市,南瓜,2018-05,331100,48.33,1660,26662.3
660,丽水市,南瓜,2018-06,331100,48.5,1789,28913.08
661,丽水市,南瓜,2018-07,331100,50.67,312,5340.93
662,丽水市,南瓜,2018-08,331100,53.17,411,7217.96
663,丽水市,南瓜,2018-09,331100,64.34,2333,50705.46000000001
664,丽水市,南瓜,2018-10,331100,72.0,532,12768.0
665,丽水市,南瓜,2018-11,331100,70.33,361,8136.01
666,丽水市,南瓜,2018-12,331100,63.67,1786,38114.97
667,丽水市,南瓜,2019-01,331100,63.0,2142,44835.48
668,丽水市,南瓜,2019-02,331100,63.0,1261,26391.89
669,丽水市,南瓜,2019-03,331100,40.0,1354,27006.74
670,丽水市,茄子,2016-12,331100,19.34,1504,14543.68
671,丽水市,茄子,2017-01,331100,29.67,2328,23056.92
672,丽水市,茄子,2017-02,331100,30.66,2323,23828.95
673,丽水市,茄子,2017-03,331100,40.0,1481,14810.0
674,丽水市,茄子,2017-04,331100,60.0,2617,26170.0
675,丽水市,茄子,2017-05,331100,39.34,2532,24989.01
676,丽水市,茄子,2017-06,331100,27.99,1670,15581.1
677,丽水市,茄子,2017-07,331100,27.99,860,8023.799999999998
678,丽水市,茄子,2017-08,331100,31.66,1758,18610.67
679,丽水市,茄子,2017-09,331100,34.16,1522,17351.7
680,丽水市,茄子,2017-10,331100,33.99,1071,12134.43
681,丽水市,茄子,2017-11,331100,33.99,1230,13935.9
682,丽水市,茄子,2017-12,331100,33.99,1103,12496.99
683,丽水市,茄子,2018-01,331100,34.67,1751,20415.81
684,丽水市,茄子,2018-02,331100,34.67,1156,13414.7
685,丽水市,茄子,2018-03,331100,33.99,1608,18218.64
686,丽水市,茄子,2018-04,331100,33.99,1340,15182.2
687,丽水市,茄子,2018-05,331100,33.33,1365,15277.68
688,丽水市,茄子,2018-06,331100,32.67,2088,22714.56
689,丽水市,茄子,2018-07,331100,32.67,2007,21921.24
690,丽水市,茄子,2018-08,331100,33.0,1537,16907.0
691,丽水市,茄子,2018-09,331100,33.99,1739,19702.87
692,丽水市,茄子,2018-10,331100,33.99,1573,17822.09
693,丽水市,茄子,2018-11,331100,33.99,1277,14468.41
694,丽水市,茄子,2018-12,331100,33.99,1988,22524.04
695,丽水市,茄子,2019-01,331100,33.99,429,4860.57
696,丽水市,茄子,2019-02,331100,35.01,983,11471.61
697,丽水市,茄子,2019-03,331100,22.67,1534,17298.78
698,丽水市,生菜,2016-12,331100,75.34,305,11489.35
699,丽水市,生菜,2017-01,331100,108.34,2150,77765.87000000001
700,丽水市,生菜,2017-02,331100,99.33,890,29539.62
701,丽水市,生菜,2017-03,331100,130.68,2891,94448.97
702,丽水市,生菜,2017-04,331100,200.02,2969,99221.23
703,丽水市,生菜,2017-05,331100,134.68,1675,56397.25
704,丽水市,生菜,2017-06,331100,100.01,1171,38875.57
705,丽水市,生菜,2017-07,331100,101.01,1518,51111.06
706,丽水市,生菜,2017-08,331100,101.01,998,33602.66
707,丽水市,生菜,2017-09,331100,101.01,1349,45420.83
708,丽水市,生菜,2017-10,331100,101.01,754,25387.18
709,丽水市,生菜,2017-11,331100,101.01,1369,46094.23000000001
710,丽水市,生菜,2017-12,331100,101.01,900,30303.000000000004
711,丽水市,生菜,2018-01,331100,107.33,1278,45596.62
712,丽水市,生菜,2018-02,331100,119.67,1178,45649.29
713,丽水市,生菜,2018-03,331100,112.67,1443,55335.41
714,丽水市,生菜,2018-04,331100,109.67,1443,52876.05
715,丽水市,生菜,2018-05,331100,109.33,1596,58315.2
716,丽水市,生菜,2018-06,331100,110.01,1776,65125.92000000001
717,丽水市,生菜,2018-07,331100,111.67,2433,90512.61000000002
718,丽水市,生菜,2018-08,331100,112.33,1931,72262.39
719,丽水市,生菜,2018-09,331100,113.01,1224,46108.08
720,丽水市,生菜,2018-10,331100,116.01,1227,47448.09
721,丽水市,生菜,2018-11,331100,125.34,1073,45490.04
722,丽水市,生菜,2018-12,331100,130.0,517,22290.0
723,丽水市,生菜,2019-01,331100,132.0,1048,46112.0
724,丽水市,生菜,2019-02,331100,133.32999999999998,1521,68056.05
725,丽水市,生菜,2019-03,331100,88.66,1105,48984.65
726,丽水市,娃娃菜,2016-12,331100,9.32,875,4077.5
727,丽水市,娃娃菜,2017-01,331100,13.98,1754,8173.640000000001
728,丽水市,娃娃菜,2017-02,331100,13.98,1372,6393.52
729,丽水市,娃娃菜,2017-03,331100,18.64,791,3686.06
730,丽水市,娃娃菜,2017-04,331100,27.96,4021,18737.86
731,丽水市,娃娃菜,2017-05,331100,18.64,2358,10988.28
732,丽水市,娃娃菜,2017-06,331100,13.98,742,3457.7200000000007
733,丽水市,娃娃菜,2017-07,331100,13.98,1864,8686.24
734,丽水市,娃娃菜,2017-08,331100,13.98,2296,10699.36
735,丽水市,娃娃菜,2017-09,331100,13.98,1034,4818.440000000001
736,丽水市,娃娃菜,2017-10,331100,13.98,559,2604.94
737,丽水市,娃娃菜,2017-11,331100,13.98,1928,8984.48
738,丽水市,娃娃菜,2017-12,331100,13.98,1988,9264.08
739,丽水市,娃娃菜,2018-01,331100,13.98,1713,7982.58
740,丽水市,娃娃菜,2018-02,331100,13.98,1145,5335.7
741,丽水市,娃娃菜,2018-03,331100,11.98,1251,4968.66
742,丽水市,娃娃菜,2018-04,331100,10.98,1771,6481.8600000000015
743,丽水市,娃娃菜,2018-05,331100,10.98,2536,9281.76
744,丽水市,娃娃菜,2018-06,331100,10.98,2052,7510.32
745,丽水市,娃娃菜,2018-07,331100,10.98,1531,5603.46
746,丽水市,娃娃菜,2018-08,331100,10.98,2070,7576.200000000002
747,丽水市,娃娃菜,2018-09,331100,10.98,1167,4271.22
748,丽水市,娃娃菜,2018-10,331100,10.98,1913,7001.58
749,丽水市,娃娃菜,2018-11,331100,10.98,829,3034.14
750,丽水市,娃娃菜,2018-12,331100,10.98,1993,7294.38
751,丽水市,娃娃菜,2019-01,331100,10.98,1885,6899.1
752,丽水市,娃娃菜,2019-02,331100,10.98,1053,3853.98
753,丽水市,娃娃菜,2019-03,331100,7.32,1512,5533.92
754,台州市,黄瓜,2016-12,331000,65.34,1398,45672.66
755,台州市,黄瓜,2017-01,331000,98.67,1499,49065.39
756,台州市,黄瓜,2017-02,331000,99.99,1122,37396.26
757,台州市,黄瓜,2017-03,331000,131.34,1140,37472.16
758,台州市,黄瓜,2017-04,331000,196.02,2537,82883.79000000001
759,台州市,黄瓜,2017-05,331000,130.68,1658,54166.86
760,台州市,黄瓜,2017-06,331000,98.01,1799,58773.33
761,台州市,黄瓜,2017-07,331000,100.01,668,22283.56
762,台州市,黄瓜,2017-08,331000,100.67,2087,69989.13
763,台州市,黄瓜,2017-09,331000,99.99,1766,58860.78
764,台州市,黄瓜,2017-10,331000,97.99,1805,59115.65
765,台州市,黄瓜,2017-11,331000,96.99,1206,38989.98
766,台州市,黄瓜,2017-12,331000,102.99,1180,40509.4
767,台州市,黄瓜,2018-01,331000,103.99,1372,47407.76
768,台州市,黄瓜,2018-02,331000,105.99,1247,44056.51
769,台州市,黄瓜,2018-03,331000,105.99,806,28475.98
770,台州市,黄瓜,2018-04,331000,105.99,1173,41442.09
771,台州市,黄瓜,2018-05,331000,103.99,1687,58223.71
772,台州市,黄瓜,2018-06,331000,102.99,891,30588.03
773,台州市,黄瓜,2018-07,331000,102.99,1793,61553.69
774,台州市,黄瓜,2018-08,331000,102.99,1355,46517.15
775,台州市,黄瓜,2018-09,331000,104.33,1332,46483.32
776,台州市,黄瓜,2018-10,331000,106.67,1001,35667.25
777,台州市,黄瓜,2018-11,331000,108.99,1687,61288.70999999999
778,台州市,黄瓜,2018-12,331000,113.33,1050,39824.14
779,台州市,黄瓜,2019-01,331000,114.0,1354,51452.0
780,台州市,黄瓜,2019-02,331000,114.66,2597,99219.94
781,台州市,黄瓜,2019-03,331000,77.67,920,35247.24
782,台州市,菠菜,2016-12,331000,10.34,794,4104.98
783,台州市,菠菜,2017-01,331000,17.34,2086,12153.04
784,台州市,菠菜,2017-02,331000,16.84,1635,9196.67
785,台州市,菠菜,2017-03,331000,23.67,2849,16771.92
786,台州市,菠菜,2017-04,331000,30.34,2799,13580.09
